Building_Class,Zoning_Class,Lot_Size,Property_Shape,Land_Outline,Lot_Configuration,Neighborhood,Condition1,House_Type,House_Design,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF2,Heating_Quality,Air_Conditioning,Electrical_System,LowQualFinSF,Underground_Full_Bathroom,Underground_Half_Bathroom,Half_Bathroom_Above_Grade,Kitchen_Quality,Functional_Rate,Fireplaces,Garage,Garage_Finish_Year,Garage_Quality,Garage_Condition,Pavedd_Drive,W_Deck_Area,Open_Lobby_Area,Enclosed_Lobby_Area,Three_Season_Lobby_Area,Screen_Lobby_Area,Pool_Area,Miscellaneous_Value,Sale_Type,Sale_Condition,Sale_Price
120,RLD,6240,Reg,Lvl,I,NridgHt,Norm,TwnhsE,1Story,Hip,SS,MetalSd,MetalSd,176.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,30.58479074,75.95945253,-6.83730075,0,0,0,0,WD,Normal,254000
60,RLD,9018,IR1,Lvl,I,Gilbert,Norm,1Fam,2Story,Hip,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,Fin,TA,TA,Y,227.5453755,121.2783657,75.03948155,0,0,0,0,New,Partial,179540
20,RLD,7162,IR1,Lvl,I,Sawyer,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,41.0,TA,TA,PC,TA,TA,No,Unf,0,TA,Y,SBrkr,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,38.01028823,31.27272951,65.23179124,0,0,0,0,WD,Abnorml,109900
30,RLD,4130,IR1,Lvl,I,BrkSide,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,CB,TA,TA,No,Unf,0,Gd,Y,SBrkr,0,0,0,0,TA,MajD2,0,Attchd,Unf,TA,TA,N,89.75376785,-61.88859307,-33.33155666,0,0,0,0,WD,Normal,52000
50,Commer,8712,Reg,HLS,I,IDOTRR,Norm,1Fam,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,S,TA,TA,Mn,Unf,0,Gd,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,RFn,TA,TA,N,150.9743116,129.9275085,43.54583538,0,0,0,0,WD,Abnorml,102776
120,RLD,4671,IR1,HLS,I,StoneBr,Norm,TwnhsE,1Story,Gable,SS,HdBoard,HdBoard,0.0,Gd,TA,PC,Gd,TA,Mn,GLQ,0,Gd,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,-185.3128625,-55.33211025,66.33963282,0,0,0,0,WD,Normal,189000
190,RLD,9873,Reg,Lvl,I,BrkSide,RRAn,2fmCon,1Story,Gable,SS,HdBoard,HdBoard,160.0,TA,TA,CB,TA,TA,Av,ALQ,0,TA,N,SBrkr,0,1,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,373.8286735,-63.8819947,73.45798539,0,0,0,0,WD,Normal,129000
60,RLD,13517,IR1,Lvl,CulDSac,Sawyer,RRAe,1Fam,2Story,Gable,SS,HdBoard,Plywood,289.0,Gd,TA,CB,TA,TA,No,GLQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,RFn,TA,TA,Y,57.15596098,-38.62097606,-48.32184248,0,0,0,0,WD,Normal,130500
20,RLD,10140,Reg,Lvl,I,NWAmes,Norm,1Fam,1Story,Hip,SS,HdBoard,HdBoard,174.0,TA,TA,CB,Gd,TA,No,Unf,0,TA,Y,SBrkr,0,0,0,0,TA,TF,1,Attchd,RFn,TA,TA,Y,-115.1134122,44.20799062,17.96507864,0,0,0,0,WD,Normal,165000
70,RMD,10800,Reg,Bnk,I,OldTown,Norm,1Fam,2Story,Gable,SS,Wd Sdng,VinylSd,0.0,TA,Gd,BT,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,TA,TF,0,Detchd,Unf,TA,TA,P,305.3945659,37.61641432,82.21834943,0,0,0,0,WD,Normal,159500
20,RLD,10000,Reg,Lvl,I,NWAmes,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,0.0,TA,TA,CB,Gd,TA,No,BLQ,0,Gd,Y,SBrkr,0,0,1,1,Gd,TF,1,Attchd,Unf,TA,TA,Y,74.09644702,35.59206346,-38.17918267,0,0,0,0,WD,Normal,157000
60,RLD,10542,Reg,Lvl,I,NoRidge,Norm,1Fam,2Story,Hip,SS,Wd Sdng,ImStucc,651.0,Gd,TA,PC,Gd,TA,Gd,GLQ,0,Ex,Y,SBrkr,0,1,0,1,Gd,TF,1,Attchd,RFn,TA,TA,Y,19.4938734,113.7833319,10.01916744,0,0,0,0,WD,Normal,341000
20,RLD,9920,IR1,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,HdBoard,Plywood,0.0,TA,TA,CB,Gd,TA,Gd,ALQ,0,TA,Y,SBrkr,0,0,0,1,TA,TF,1,Attchd,Unf,TA,TA,Y,-107.2635041,5.092678512,76.46349176,0,0,0,0,WD,Normal,128500
120,RLD,6563,IR1,Low,CulDSac,StoneBr,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,0.0,Gd,TA,PC,Gd,TA,Gd,GLQ,0,TA,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,135.8374376,41.16246529,85.94311425,0,0,0,0,WD,Normal,275000
120,RMD,4426,Reg,Lvl,I,CollgCr,Norm,TwnhsE,1Story,Gable,SS,VinylSd,VinylSd,169.0,Gd,TA,PC,Gd,TA,Av,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,220.5203454,3.610240766,79.80883604,0,0,0,0,WD,Normal,143000
20,RLD,8120,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Gable,SS,MetalSd,MetalSd,0.0,TA,Gd,CB,TA,TA,No,ALQ,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,-137.6459854,-20.88439711,11.23117112,0,0,0,0,WD,Normal,124500
50,RLD,8172,Reg,Lvl,I,Edwards,Norm,1Fam,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,PC,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,6.892412912,-13.05991526,20.83612364,0,156,0,0,WD,Normal,135000
20,RLD,13286,IR1,Lvl,I,Edwards,Norm,1Fam,1Story,Hip,SS,CemntBd,CmentBd,340.0,Ex,TA,PC,Ex,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Ex,TF,1,Attchd,Fin,TA,TA,Y,23.1097991,48.75819195,-11.18217977,0,0,0,0,WD,Normal,320000
20,RLD,6960,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Gable,SS,HdBoard,Plywood,0.0,TA,TA,CB,TA,TA,No,ALQ,239,TA,Y,SBrkr,0,0,0,0,Gd,TF,0,Detchd,Unf,TA,TA,Y,-144.3014018,-18.17649675,-74.42268103,0,0,0,500,WD,Normal,120500
20,RLD,21695,IR1,Lvl,C,Crawfor,Norm,1Fam,1Story,Hip,SS,Wd Sdng,Plywood,260.0,Gd,Gd,CB,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,148.449658,66.56630517,-30.82768153,182,0,0,0,WD,Normal,222000
20,RLD,7314,Reg,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,82.0,Gd,TA,PC,Gd,TA,Av,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,339.3144801,-49.51217406,0.106497694,0,0,0,0,WD,Normal,194500
90,RLD,11475,Reg,Lvl,C,NAmes,Norm,Duplex,1Story,Gable,SS,VinylSd,VinylSd,95.0,TA,TA,CB,TA,TA,No,Unf,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,104.7335658,-45.23441912,63.50320826,0,0,0,0,COD,Abnorml,110000
30,RMD,6240,Reg,Lvl,I,IDOTRR,Norm,1Fam,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,BLQ,0,TA,Y,FuseA,360,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,-5.597740883,58.52047657,190.9902305,0,0,0,0,WD,Normal,103000
120,RLD,5389,IR1,Lvl,I,StoneBr,Norm,TwnhsE,1Story,Gable,SS,CemntBd,CmentBd,0.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,240.9316698,-37.3601852,-3.063038606,0,0,0,0,WD,Normal,236500
80,RLD,9590,IR1,Lvl,C,Timber,Norm,1Fam,SLvl,Gable,SS,VinylSd,VinylSd,442.0,Gd,TA,PC,Ex,TA,Av,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,275.2281257,56.58400797,55.5624974,0,0,0,0,WD,Normal,187500
60,RLD,11404,IR1,Lvl,I,CollgCr,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,202.0,Gd,TA,PC,Gd,TA,Av,ALQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,Fin,TA,TA,Y,86.66599666,119.9938527,41.90551811,0,0,0,0,WD,Normal,222500
20,RLD,10000,Reg,Lvl,C,Sawyer,Feedr,1Fam,1Story,Hip,SS,HdBoard,HdBoard,0.0,TA,TA,CB,TA,TA,No,BLQ,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,1,Attchd,RFn,TA,TA,Y,-22.0285311,-57.12435639,-14.72593382,0,0,0,400,WD,Normal,131400
20,RLD,8978,IR1,Lvl,C,Sawyer,Norm,1Fam,1Story,Gable,SS,Plywood,Plywood,0.0,TA,TA,PC,TA,TA,No,Unf,0,TA,Y,SBrkr,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,59.80914607,144.3562052,3.959762171,0,0,0,0,WD,Family,108000
75,RMD,10800,Reg,Lvl,I,OldTown,Norm,1Fam,2.5Unf,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,BT,Gd,TA,Mn,Rec,0,Fa,N,SBrkr,0,0,0,1,TA,TF,2,Detchd,Unf,TA,TA,N,-71.55295816,-6.566221932,39.6208109,0,0,0,0,WD,Normal,163000
90,RLD,8544,Reg,Lvl,I,NAmes,Norm,Duplex,1Story,Gable,SS,Stucco,Stone,0.0,TA,TA,CB,TA,TA,No,Unf,0,Gd,N,FuseF,0,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,57.48278288,-103.4689665,36.68682817,0,0,0,0,WD,Normal,93500
60,RLD,10463,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,Fin,TA,TA,Y,-42.65307956,22.57989477,-4.405713591,0,0,0,0,WD,Normal,239900
90,RLD,10800,Reg,Lvl,I,Edwards,Norm,Duplex,1Story,Gable,SS,Plywood,Plywood,0.0,TA,TA,CB,Gd,Gd,Gd,GLQ,0,TA,Y,SBrkr,0,3,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,164.0694858,60.35600067,44.02986134,0,0,0,0,WD,Alloca,179000
60,RLD,9313,IR1,Lvl,I,CollgCr,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,RFn,TA,TA,Y,219.0929413,8.79051633,25.57418314,0,0,0,0,WD,Normal,190000
70,RMD,9600,Reg,Lvl,I,OldTown,Norm,1Fam,2Story,Gable,SS,Wd Sdng,Wd Shng,0.0,TA,Gd,BT,Fa,Fa,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,Unf,TA,Gd,Y,34.36279154,-52.8465678,-0.296480177,0,0,0,0,WD,Abnorml,132000
20,RLD,6768,IR1,Lvl,I,Sawyer,Feedr,1Fam,1Story,Hip,SS,HdBoard,HdBoard,0.0,TA,Gd,CB,TA,TA,Mn,GLQ,0,Gd,Y,SBrkr,0,1,1,0,Gd,TF,0,Detchd,Unf,TA,TA,Y,189.1520027,69.93620066,-24.50735332,0,0,0,0,WD,Normal,142000
20,RLD,8450,Reg,Lvl,I,SawyerW,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,108.0,TA,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,155.6546424,26.78659846,34.43425463,0,0,0,0,WD,Normal,179000
80,RLD,12886,IR1,Lvl,I,Sawyer,Norm,1Fam,SLvl,Gable,SS,HdBoard,HdBoard,0.0,TA,TA,CB,Gd,TA,Av,ALQ,0,Ex,Y,SBrkr,0,0,1,0,TA,MD2,1,Attchd,RFn,TA,TA,Y,108.0893012,110.1642161,-9.358832657,0,100,0,0,WD,Normal,175000
120,RLD,5395,IR1,HLS,I,StoneBr,Norm,TwnhsE,1Story,Gable,SS,HdBoard,HdBoard,0.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Gd,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,332.2473662,-92.25866985,38.5118754,168,0,0,0,WD,Normal,180000
60,RLD,8963,IR1,Lvl,I,NWAmes,Norm,1Fam,2Story,Hip,SS,VinylSd,VinylSd,289.0,Ex,Gd,CB,TA,Gd,No,GLQ,80,Ex,Y,SBrkr,0,0,1,1,Gd,TF,2,BuiltIn,Fin,TA,TA,Y,246.4663992,145.4484662,35.05959363,0,0,0,0,WD,Normal,299800
60,RLD,8795,IR1,Lvl,I,Gilbert,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,BuiltIn,Fin,TA,TA,Y,243.7957383,65.5547022,-26.37049637,0,0,0,0,WD,Normal,236000
70,RMD,11700,IR1,Lvl,C,OldTown,Norm,1Fam,2Story,Mansard,SS,Stucco,Stucco,0.0,Gd,TA,S,TA,Fa,No,Unf,0,TA,N,SBrkr,0,0,0,1,Gd,TF,1,Detchd,Unf,TA,TA,N,77.89415894,35.8091937,68.07637755,0,0,0,0,WD,Normal,265979
20,RLD,10593,IR1,Lvl,I,NoRidge,Norm,1Fam,1Story,Hip,SS,VinylSd,VinylSd,338.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,170.8621934,1.67943458,-23.56354898,0,0,0,0,WD,Normal,260400
50,RLD,8405,Reg,Lvl,I,Edwards,Norm,1Fam,1.5Fin,Gable,SS,WdShing,Wd Shng,0.0,TA,TA,SL,TA,TA,No,Unf,0,TA,N,FuseF,0,0,0,0,TA,MD,0,Detchd,Unf,TA,TA,N,84.90618927,21.9328647,88.32905612,0,0,0,0,WD,Normal,98000
50,RMD,8800,Reg,Lvl,C,OldTown,Norm,1Fam,1.5Fin,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,BT,TA,Fa,No,Unf,0,Gd,Y,SBrkr,0,0,0,0,TA,MD2,0,Attchd,Unf,TA,TA,N,129.7820074,82.37650483,30.5575737,0,0,0,0,WD,Normal,96500
60,RLD,7750,Reg,Lvl,I,Gilbert,RRAn,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,Fin,TA,TA,Y,186.8536705,96.42108913,81.85754607,0,0,0,0,WD,Normal,162000
20,RLD,9236,IR1,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,0.0,TA,Gd,PC,Gd,TA,Gd,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,49.63068126,78.43471495,-25.42143357,0,0,0,0,WD,Normal,217000
60,RLD,10240,Reg,Lvl,I,NridgHt,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,178.0,Gd,TA,PC,Gd,TA,Mn,Unf,0,Gd,Y,SBrkr,0,0,0,1,Ex,TF,1,Attchd,RFn,TA,TA,Y,126.6592011,-94.22413813,1.212204217,0,0,0,0,WD,Normal,275500
20,RLD,7930,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Gable,SS,Plywood,Plywood,0.0,TA,TA,CB,TA,TA,No,GLQ,472,Gd,Y,SBrkr,0,1,0,0,Gd,TF,0,Detchd,RFn,TA,TA,Y,-68.33196169,139.0035107,123.5911166,0,0,0,0,WD,Normal,156000
160,FVR,3230,Reg,Lvl,I,Somerst,Norm,TwnhsE,2Story,Gable,SS,MetalSd,MetalSd,894.0,TA,TA,PC,Gd,TA,No,GLQ,0,Gd,Y,SBrkr,0,0,0,1,TA,TF,0,Detchd,Unf,TA,TA,Y,17.96279707,1.293677377,-1.891588972,0,0,0,0,WD,Normal,172500
60,RLD,10769,IR1,Lvl,I,CollgCr,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,Av,GLQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,RFn,TA,TA,Y,103.6231393,59.07482213,102.8259422,0,0,0,0,WD,Normal,212000
60,RLD,11616,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,2Story,Hip,SS,HdBoard,HdBoard,328.0,TA,TA,CB,TA,TA,Mn,Rec,0,TA,Y,SBrkr,0,0,0,1,TA,TF,1,Attchd,Fin,TA,TA,Y,111.1575274,113.2676654,-162.5656332,0,0,0,0,WD,Abnorml,158900
160,FVR,2280,Reg,Lvl,I,Somerst,Norm,Twnhs,2Story,Gable,SS,MetalSd,MetalSd,360.0,TA,TA,PC,Gd,TA,No,ALQ,0,Gd,Y,SBrkr,0,0,0,1,TA,TF,0,Detchd,Unf,TA,TA,Y,55.66351867,71.40147312,-34.74793865,0,0,0,0,WD,Normal,179400
60,RLD,12257,IR1,Lvl,I,NoRidge,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,513.0,Gd,TA,PC,Gd,TA,Av,LwQ,64,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,RFn,TA,TA,Y,195.1870482,22.94697705,68.82278121,0,0,0,0,WD,Normal,290000
20,RLD,9100,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Hip,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,CB,TA,TA,No,Rec,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,Unf,Ex,Ex,Y,126.8922792,170.1538544,47.0115908,0,0,0,450,WD,Normal,127500
30,RMD,6911,Reg,Lvl,FR2P,BrkSide,Feedr,1Fam,1Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,PC,TA,TA,Mn,LwQ,0,TA,Y,SBrkr,0,0,0,0,Fa,MD1,0,Detchd,Unf,TA,TA,Y,64.22919933,139.3664922,-50.47086125,0,0,0,0,WD,Normal,100000
60,FVR,8640,Reg,Lvl,I,Somerst,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,PC,Gd,TA,Mn,GLQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,Unf,TA,TA,Y,80.32961625,55.39065299,79.66669568,0,0,0,0,Con,Normal,215200
60,RLD,9430,Reg,Lvl,I,NoRidge,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,673.0,Gd,TA,PC,Gd,TA,Mn,GLQ,0,Ex,Y,SBrkr,0,1,0,1,Gd,TF,1,Attchd,RFn,TA,TA,Y,199.8094872,190.6229508,9.98491762,0,180,0,0,WD,Normal,337000
120,RLD,9549,IR1,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,Hip,SS,BrkFace,BrkFace,0.0,Gd,Gd,PC,Gd,Gd,Av,LwQ,1057,Ex,Y,SBrkr,0,1,0,1,Ex,TF,1,Attchd,Fin,TA,TA,Y,114.9246766,43.39091531,69.6444747,0,216,0,0,WD,Normal,270000
20,RLD,14587,IR1,Lvl,I,Somerst,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,284.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,Ex,TF,1,Attchd,Fin,TA,TA,Y,148.3461901,14.90645424,25.78922469,0,0,0,0,New,Partial,264132
60,RLD,10421,Reg,Lvl,I,NWAmes,Norm,1Fam,2Story,Gable,SS,HdBoard,HdBoard,42.0,TA,TA,CB,Gd,TA,No,GLQ,0,TA,Y,SBrkr,0,0,0,1,TA,TF,1,Attchd,Unf,TA,TA,Y,12.5010039,54.29182574,155.0438348,0,0,0,500,WD,Normal,196500
50,RLD,12508,IR1,Lvl,I,Mitchel,Norm,1Fam,1.5Fin,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,CB,Gd,TA,Mn,ALQ,0,Ex,Y,SBrkr,0,1,0,0,TA,MD,0,Attchd,Unf,TA,TA,Y,321.4758576,85.09885781,8.973681029,0,0,0,1300,WD,Normal,160000
20,RLD,9100,Reg,Lvl,I,CollgCr,Norm,1Fam,1Story,Hip,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,132.23584,72.31387901,99.62001506,0,0,0,0,WD,Normal,216837
60,RLD,53504,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,Hip,SS,CemntBd,Wd Shng,603.0,Ex,TA,PC,Gd,TA,Gd,ALQ,0,Ex,Y,SBrkr,0,1,0,1,Ex,MS,1,BuiltIn,Fin,TA,TA,Y,26.32568404,56.47909203,52.89753252,0,210,0,0,WD,Normal,538000
85,RLD,7252,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,Hip,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,CB,Gd,TA,Av,GLQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,1.567100666,-1.096114902,-76.83908496,0,0,0,0,WD,Normal,134900
20,RLD,8877,Reg,Lvl,I,Edwards,Norm,1Fam,1Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,CB,Fa,Fa,No,LwQ,0,TA,Y,FuseF,0,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,230.4942704,6.777770776,-20.56853244,0,0,0,0,COD,Normal,102000
80,RLD,7819,Reg,Lvl,I,Edwards,Norm,1Fam,SLvl,Gable,SS,Plywood,Plywood,0.0,TA,TA,CB,TA,TA,Av,ALQ,127,TA,Y,SBrkr,0,1,0,0,TA,TF,1,Detchd,Unf,TA,TA,Y,133.1551105,41.878172,4.310150883,0,0,0,0,WD,Abnorml,107000
20,RLD,10150,Reg,Lvl,I,NAmes,Feedr,1Fam,1Story,Gable,SS,Wd Sdng,Wd Sdng,1.0,TA,TA,CB,TA,TA,No,Rec,0,Ex,Y,FuseA,0,0,0,0,TA,TF,0,Attchd,RFn,TA,TA,Y,110.5540255,192.9095999,65.20923524,0,0,0,0,COD,Normal,114500
20,RLD,14226,Reg,Lvl,C,NridgHt,Norm,1Fam,1Story,Hip,SS,VinylSd,VinylSd,375.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Gd,Y,SBrkr,0,0,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,-25.26205328,72.50061526,71.0275431,0,0,0,0,New,Partial,395000
120,RMD,4500,Reg,Lvl,FR2P,Mitchel,Norm,TwnhsE,1Story,Hip,SS,VinylSd,VinylSd,320.0,TA,TA,PC,Ex,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,0,Attchd,Fin,TA,TA,Y,171.2098589,29.42170264,15.56239287,0,0,0,0,WD,Normal,162000
20,RLD,11210,IR1,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,240.0,Gd,TA,PC,Gd,TA,Av,GLQ,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,156.423289,15.76084812,-32.06434937,0,0,0,0,New,Partial,221500
20,RLD,13350,IR1,Lvl,I,Sawyer,Norm,1Fam,1Story,Hip,SS,HdBoard,Plywood,0.0,TA,TA,CB,TA,TA,No,ALQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,1,Attchd,Unf,TA,TA,Y,-87.47447643,143.4270496,2.853628467,0,0,0,0,WD,Normal,142500
90,RHD,8400,Reg,Lvl,I,SawyerW,Feedr,Duplex,1Story,Gable,SS,Plywood,Plywood,320.0,TA,TA,SL,TA,TA,No,Unf,0,TA,Y,SBrkr,0,0,0,0,TA,TF,2,Detchd,Unf,TA,TA,Y,96.41512328,48.0168515,54.06268278,0,0,0,0,WD,Normal,144000
90,RLD,10530,Reg,Lvl,I,Mitchel,Norm,Duplex,SFoyer,Gable,SS,Plywood,ImStucc,90.0,TA,TA,CB,Gd,TA,Gd,GLQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,144.0794702,168.9715815,47.32472003,0,0,0,0,WD,Normal,135000
20,RLD,7875,Reg,Lvl,I,Gilbert,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,38.0,TA,TA,PC,Gd,Gd,No,Unf,0,Gd,Y,SBrkr,0,0,0,0,TA,TF,1,Attchd,Fin,TA,TA,Y,259.5986567,76.30926666,12.51800047,0,0,0,0,WD,Normal,176000
60,RLD,7153,Reg,Lvl,I,SawyerW,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,Gd,PC,Gd,TA,No,ALQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,RFn,TA,TA,Y,72.51522191,50.66062381,19.63991027,0,0,0,0,WD,Normal,175900
20,RLD,16285,IR2,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,66.93041983,47.15091101,-89.78943916,0,0,0,0,WD,Normal,187100
85,RLD,9101,IR1,Lvl,C,Mitchel,Norm,1Fam,SFoyer,Gable,SS,Plywood,Plywood,104.0,TA,Gd,PC,Gd,TA,Av,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,-155.3731356,-3.354927965,39.72348915,0,0,0,0,WD,Normal,165500
75,RMD,6300,Reg,Lvl,I,OldTown,Norm,1Fam,2.5Unf,Gable,SS,Wd Sdng,Wd Shng,0.0,TA,TA,CB,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,1,Attchd,Unf,TA,TA,Y,277.8202614,3.367718811,46.82492173,0,0,0,0,WD,Normal,128000
